simulation,variance,h0,h1,h2,avg_h0,avg_h1,avg_h2,var_h0,var_h1,var_h2
18,10.0,84.0,47.0,31.0,20.36842271321941,3.999612117305081,1.7749836829400831,160.00050121088313,12.830605163176301,1.1801580795608795
19,10.0,89.0,52.0,28.0,23.52952821602982,5.265389825289066,1.964583260672433,194.74040121841702,20.68560946966576,3.4072584184248957
20,10.0,87.0,56.0,25.0,21.789264119305145,4.730786119188581,2.3564529418945312,190.13255751492372,20.110612660417335,5.500648797895992
21,10.0,85.0,42.0,15.0,16.829161913605297,2.517101969037737,1.3107635498046875,88.50360982180256,4.897267842253499,0.9542197325270778
22,10.0,84.0,53.0,20.0,18.84598741875518,4.039225917942119,1.6101461172103881,164.70500719761515,10.68263003430563,2.135838289414716
23,10.0,82.0,51.0,14.0,21.1403206935743,5.12317855685365,1.24178831917899,122.47127025434324,18.45989507055763,1.1512560396921037
24,10.0,93.0,44.0,30.0,21.91878391337651,5.464991742914373,1.8599964141845704,155.56923763390338,18.78309301998563,2.33174695407055
25,10.0,89.0,54.0,26.0,17.70864189910085,3.5352853492454246,1.3579364189734826,132.04860565936937,9.392064953038558,1.4032275863745451
26,10.0,81.0,56.0,17.0,23.792533623951453,3.5440081528254916,1.5533061308019303,140.64445640119726,12.944058723716472,0.9592493623116449
27,10.0,90.0,60.0,32.0,20.623469049400754,3.567455196380615,1.565463662147522,132.5863991753754,9.410805217440116,1.1232324916212377
28,10.0,88.0,61.0,40.0,22.75574636730281,4.461124498336042,2.1411954879760744,160.43847139241018,10.773801400283977,2.693994461098882
29,10.0,90.0,53.0,14.0,20.237420885430442,3.200360100224333,1.4025712694440569,199.7652334712434,7.862697082515993,1.2267766581740311
30,10.0,85.0,54.0,26.0,23.320427478061003,4.6596664852566185,1.680343041053185,181.4120709169111,13.22566433935227,1.9014515190587804
31,10.0,89.0,40.0,17.0,15.831805039699493,2.633919620513916,1.3557620329015396,125.94085993209663,4.295390149156073,1.8148279123195412
32,10.0,92.0,58.0,40.0,20.589543718439728,4.468836718592151,1.7203654289245605,109.6790138158362,11.745347136613823,1.5914562927922724
33,10.0,88.0,53.0,28.0,24.773622448979452,5.457220617330299,2.0547823224748885,189.23378559874146,18.718576760672168,1.954365256627783
34,10.0,84.0,52.0,25.0,23.837809791167576,4.3270150159414,1.5791835021972656,217.26274271972025,14.652556635052708,1.7820536455513445
35,10.0,87.0,58.0,51.0,22.493761641026914,4.1781793791672275,1.8033358256022136,130.70405521348275,11.838459726800522,1.5467667998795498
36,10.0,83.0,52.0,37.0,22.123999846807447,3.353511471014756,1.5996691729571368,141.52086418295073,6.717052204746212,1.9836528668576972
37,10.0,84.0,46.0,23.0,20.56772005558014,3.463124606920325,1.6632030321204143,145.42551870646963,11.53126652666866,1.8487687949109353
38,10.0,83.0,34.0,17.0,18.841133611388955,3.7825282443972195,1.3860794516170727,156.48844463520237,12.615336255773231,1.8213225025680366
39,10.0,94.0,70.0,33.0,21.20087954497084,4.886897414071219,2.182828498609138,116.18751535278562,11.840453381169182,3.428127691467154
40,10.0,86.0,44.0,17.0,18.815975356240607,3.2796105038036,1.4122864218319164,159.74455360721439,9.475429432526223,0.8943037683922461
41,10.0,89.0,49.0,23.0,22.452075071549146,4.942480320833167,1.775054931640625,133.40634210203606,23.190797770397904,1.1301197675562908
42,10.0,83.0,61.0,34.0,22.196612414107264,3.87367980206599,1.5381151087143843,146.95612585002291,9.559969564070723,2.115400740561687
43,10.0,81.0,53.0,27.0,22.32347983048286,4.302674450964298,1.8290183455855757,172.19932214292504,11.162836244976999,2.085240112549743
44,10.0,88.0,46.0,16.0,18.983010311526332,3.712200703828231,1.5356510877609253,128.67808204744514,12.693423116787713,1.6428666612664387
45,10.0,86.0,46.0,33.0,22.42123703623927,5.349337406780409,2.124764413544626,226.21571759305596,22.6173859174808,3.4265589406079116
46,10.0,86.0,48.0,17.0,20.811819996598157,3.9668911769986153,1.3990236170151655,164.27591670608004,11.982880347656055,1.98780910711835
47,10.0,90.0,56.0,26.0,19.091482238968215,3.94853789465768,1.284918418297401,134.45664512055313,12.17070992495249,1.7886965635238696
48,10.0,86.0,53.0,27.0,23.568674822641146,4.646926052165481,1.7732201682196722,167.31246416165416,21.178079620377314,3.1338634040175637
49,10.0,85.0,55.0,31.0,24.83872507880716,5.161411085995761,1.7552285963489163,224.8939068367989,18.1548729438333,2.304534801342589
0,15.0,88.0,45.0,43.0,19.036770260977473,3.605792103873359,1.5286639901094659,177.91828913821007,10.23896098628591,1.7074617551263451
1,15.0,88.0,54.0,25.0,19.88722383772785,3.142154411033348,1.5533749389648437,123.48840578648755,8.473949201762165,1.5757335485726598
2,15.0,89.0,67.0,34.0,23.2938455439518,4.011683179371393,2.10659756379969,199.1526503591946,11.882233592334947,2.770297505585826
3,15.0,86.0,65.0,38.0,24.465472580561805,5.14363532433143,2.084134252447831,177.49526067204332,16.861030613229325,2.8204134071710745
4,15.0,89.0,68.0,50.0,24.7229420187768,4.094964307897231,1.750320816040039,132.00829174276203,10.617930085829009,1.9466281513789727
5,15.0,90.0,70.0,51.0,22.82685807082388,3.9411767959594726,2.1010321822820925,208.9020914055975,11.755159504718835,2.664105214346617
6,15.0,90.0,62.0,43.0,21.829030993911957,4.436767731943438,1.231713849444722,180.38930235432022,11.870859423216709,1.0888191939442182
7,15.0,87.0,42.0,25.0,20.40912884234012,4.331099510192871,1.4479576110839845,153.0554590653892,10.881089578046462,1.0098054969205985
8,15.0,90.0,49.0,18.0,20.655866908282043,3.8932915512396367,0.9668220943874783,146.4418706380505,10.835440210731813,1.0191505740385987
9,15.0,84.0,61.0,50.0,25.12449327909521,4.883021342949789,1.816064453125,215.73610048047635,16.44709815772101,2.4170056726096663
10,15.0,89.0,49.0,19.0,18.446118330687618,3.6670923865571314,1.472577546772204,155.24541717924365,14.771615976455557,0.8416751416243995
11,15.0,77.0,46.0,40.0,23.502907718930924,5.73716558062512,2.012646681070328,163.6670459891938,26.69870738603623,3.6679821004780835
12,15.0,90.0,51.0,29.0,19.128649468885527,3.550753350351371,1.4696429022427262,140.64549997692453,9.636758624019485,1.8103531848162862
13,15.0,92.0,49.0,39.0,21.49310660848151,4.36418595605967,1.0762032239865034,169.65580312899547,10.746257910033394,0.4777085836981981
14,15.0,85.0,52.0,28.0,19.058998357548433,3.896005997290978,1.539783579962594,119.3441517360104,13.823698728897472,1.3786742623347852
15,15.0,89.0,60.0,30.0,21.27546344345875,4.525668621063232,1.5597012837727864,138.23581847895778,12.33038662019397,1.413875949096918
16,15.0,88.0,64.0,45.0,21.908456587655976,3.9095584750175476,1.319419436984592,162.22304802823538,9.378054202257967,0.8129825027208247
17,15.0,85.0,70.0,46.0,24.368441815411344,4.560069274902344,2.190874431444251,150.5107719679498,11.528031558477274,3.2191494875470963
18,15.0,86.0,53.0,40.0,20.143065081779348,3.8727665144317553,1.5637598037719727,157.38297757806995,10.39046512389968,1.4996508518996052
19,15.0,87.0,62.0,31.0,24.47160099121346,5.021374525562409,1.7134613529328377,190.75810820160422,18.699877100558005,3.1496848563037236
20,15.0,81.0,62.0,39.0,23.234693447012962,4.838344058682842,1.7280589372683794,170.88791012683114,18.047140014722952,2.7131364459734186
21,15.0,89.0,49.0,21.0,16.340461304013647,2.821176217526806,1.2468399774460566,95.15756199910565,4.984701945482714,0.9429441202823797
22,15.0,88.0,59.0,27.0,18.561508580999956,3.9025306055101296,1.478141643382885,165.40837186208884,9.608868307331292,1.0146253620326982
23,15.0,84.0,48.0,19.0,20.4629548777427,5.981816646022101,1.214079405132093,133.02591324513787,18.415723561348383,0.8408198373339539
24,15.0,92.0,53.0,35.0,22.512746762322344,4.714216248044428,1.739454323904855,152.16629231156955,17.76558510943537,2.0242118645038416
25,15.0,89.0,50.0,24.0,18.028696490137765,3.440471496582031,1.6572774251302083,126.0967467845242,9.635769687310363,1.720053107563419
26,15.0,84.0,53.0,18.0,23.076159406275977,4.314257963648382,1.109283447265625,135.00498295457243,16.563993529468586,1.205164841807952
27,15.0,88.0,54.0,38.0,21.004297957501628,4.095434118200232,2.025528154875103,120.79280143580945,12.64283825700692,1.6720646550628802
28,15.0,92.0,56.0,44.0,22.036125506881785,4.144005911690848,2.1336485255848276,167.89066298200248,8.745226112758617,3.91477350220517
29,15.0,89.0,51.0,16.0,20.63198009769568,3.2221323415344836,1.8692967891693115,199.27524012887702,7.49495161121102,1.7488357491174042
