Simulation,Variance,H0,H1,H2,Avg_H0,Avg_H1,Avg_H2,Var_H0,Var_H1,Var_H2
3,0.2,55.0,23.0,3.0,19.78289549804672,3.8476976311725117,1.1499964396158855,166.3600173706978,9.230124852872962,2.080002624389534
3,0.3,54.0,23.0,5.0,20.13962910008037,3.9836743396261465,0.6636428833007812,162.73842360366103,8.901620562914536,1.155079853447387
3,0.4,53.0,22.0,4.0,20.55611531407787,4.052919214422053,0.9171466827392578,156.12829008755975,8.21836901904446,1.7368583941242832
3,0.5,54.0,24.0,4.0,20.068886073833365,3.975678284962972,0.6993436813354492,159.29462982288626,8.354047800382405,0.533879661789797
3,0.6,57.0,23.0,6.0,19.031034130004368,3.8720184823741084,0.8572750091552734,170.7977753012972,9.496049563411407,0.9219022790142238
3,0.7,54.0,24.0,4.0,19.95515814198638,3.728287140528361,0.6691865921020508,162.5590604544339,10.357326974257369,0.770710476167551
3,0.8,52.0,24.0,4.0,20.868805276193456,3.745116710662842,1.032914161682129,152.97802700202558,8.80865743718376,0.8245563057453182
3,0.9,54.0,23.0,2.0,20.011110367358857,4.196434435637101,2.194700241088867,162.86122057135253,9.611091751912431,0.30156623531729565
3,1.0,55.0,22.0,4.0,19.669870315050638,4.22228345003995,1.1868009567260742,158.96720814611146,10.801082426489874,0.6726944420470318
3,1.1,53.0,24.0,4.0,20.345650855738384,4.180243730545044,1.285125732421875,151.61858205938674,11.236338430053612,2.10776106283447
3,1.2,54.0,26.0,2.0,19.825548372389573,3.832041080181415,2.355367660522461,154.76319543970186,10.598520816146989,1.222908926956734
3,1.3,54.0,23.0,4.0,19.888765097789044,3.882996434750764,0.2779073715209961,150.00675916728267,8.572014904610059,0.10358154687401111
3,1.4,53.0,24.0,4.0,20.15981725288125,4.143062432607015,1.717489242553711,147.8450588702256,11.283245965587085,1.4690544400691579
3,1.5,53.0,27.0,7.0,20.343660205029526,3.635305563608805,0.6844967433384487,151.95961785291664,7.876282590719763,0.2952739855254363
3,1.6,55.0,32.0,7.0,19.44077460122881,3.560399740934372,0.4925924028669085,156.876022271803,10.794855360137559,0.10938451477155395
3,1.7,50.0,26.0,5.0,21.240256536675957,4.229389850909893,0.8129364013671875,130.54257714341492,13.903911166772051,0.401610353080323
3,1.8,51.0,29.0,12.0,20.89315880715847,3.510984963384168,1.185182253519694,138.42509588972604,9.50728656615705,1.4620574985030743
3,1.9,52.0,26.0,10.0,20.299337553042992,3.9961250745333157,0.8592910766601562,149.37276552816914,9.747651357228118,0.2965203447063686
3,2.0,55.0,32.0,7.0,19.50326375497712,3.6445981860160828,1.160897936139788,159.895496392603,10.999566648859027,0.35230471104340705
4,0.0,47.0,21.0,4.0,22.58695652173913,5.238095238095238,3.25,94.72069943289226,29.80045351473923,5.1875
4,0.1,54.0,24.0,6.0,19.57288686643829,4.574705044428508,2.1613235473632812,140.41630124375652,28.62873369433342,5.5526154584125225
4,0.2,51.0,26.0,5.0,20.717266809269788,4.246533613938552,2.703778076171875,123.32852252199133,27.924285456043453,4.805920580130769
4,0.3,54.0,24.0,3.0,19.62823560918277,4.747591018676758,3.6668853759765625,139.5729608704083,27.85855773610486,2.569072273239726
4,0.4,53.0,27.0,6.0,19.89829793887643,4.16562885708279,2.340803782145182,132.0211234156565,27.086017100601353,5.7139121283091505
4,0.5,58.0,25.0,5.0,18.15352129632313,4.449672393798828,2.6207305908203127,150.97017566755164,25.80737538994164,6.092533114374382
4,0.6,52.0,26.0,6.0,20.304733109605664,4.356375767634465,2.067233403523763,127.1488713870544,25.47735748464996,6.0037864562638985
4,0.7,53.0,29.0,7.0,19.904017482812588,4.117000645604627,2.452569144112723,133.63091662789358,25.36744321063715,6.171227641103134
4,0.8,49.0,25.0,5.0,21.49482862527172,4.228089904785156,2.4624176025390625,107.18256609781996,26.80349247590144,5.14236675418797
4,0.9,50.0,26.0,8.0,20.907633916988058,4.692698918856108,1.6752753257751465,115.61232837294517,30.055279496093853,4.805931646907766
4,1.0,53.0,28.0,8.0,19.769682060927153,4.151359353746686,2.1315526962280273,128.566837328897,22.626275471917673,4.038115500038657
4,1.1,56.0,26.0,8.0,18.63367768766528,4.581441659193772,1.985626220703125,144.6977768510252,23.51359802732744,4.516382056641305
4,1.2,50.0,28.0,6.0,20.982356391999186,4.706385135650635,1.8932819366455078,118.46497224874604,26.572961514047197,3.5950342381535543
4,1.3,56.0,26.0,8.0,18.578369665416805,4.394353426419771,2.079972743988037,137.7413092223235,22.080016056678286,3.1947310357606966
4,1.4,54.0,25.0,7.0,19.63790376906125,4.548120727539063,2.3686539786202565,130.1950824949667,23.82698113161934,7.15215572907663
4,1.5,52.0,26.0,11.0,19.848363537592448,3.7210298684927134,1.6297409751198508,123.0010050812474,21.56216285866539,4.874807369217473
4,1.6,54.0,32.0,8.0,19.27477317640804,4.017333507537842,1.6076998710632324,130.27330428125958,21.91613897094294,4.6508757549324855
4,1.7,55.0,28.0,5.0,18.969211918060427,4.037880965641567,3.0166969299316406,135.80716323526187,23.20216476026858,2.484326573443832
4,1.8,50.0,32.0,7.0,20.54368614663883,3.7511553168296814,2.158306666782924,109.46115190224228,20.313652448762063,4.740322780726496
4,1.9,53.0,30.0,8.0,19.66626828736984,4.922187995910645,1.747758388519287,128.45641045739228,22.938310132658657,3.1593554280841545
4,2.0,52.0,29.0,9.0,19.96547246914284,4.586059504541858,1.2837592230902777,115.11967948055975,19.7742669136796,1.349780401065486
